STATION,NAME,DATE,TMAX,TMIN,TAVG
USC00041758,"CHULA VISTA, CA US",12/6/2011,65,35,50
USC00041758,"CHULA VISTA, CA US",12/7/2011,66,36,51
USC00041758,"CHULA VISTA, CA US",12/8/2011,66,38,52
USC00041758,"CHULA VISTA, CA US",12/9/2011,70,39,55
USC00041758,"CHULA VISTA, CA US",12/10/2011,66,45,56
USC00041758,"CHULA VISTA, CA US",12/11/2011,60,45,53
USC00041758,"CHULA VISTA, CA US",12/12/2011,57,50,54
USC00041758,"CHULA VISTA, CA US",12/13/2011,54,48,51
USC00041758,"CHULA VISTA, CA US",12/14/2011,61,44,53
USC00041758,"CHULA VISTA, CA US",12/15/2011,59,44,52
USC00041758,"CHULA VISTA, CA US",12/16/2011,61,42,52
USC00041758,"CHULA VISTA, CA US",12/17/2011,62,48,55
USC00041758,"CHULA VISTA, CA US",12/18/2011,62,50,56
USC00041758,"CHULA VISTA, CA US",12/19/2011,59,52,56
USC00041758,"CHULA VISTA, CA US",12/20/2011,64,50,57
USC00041758,"CHULA VISTA, CA US",12/21/2011,64,41,53
USC00041758,"CHULA VISTA, CA US",12/22/2011,66,47,57
USC00041758,"CHULA VISTA, CA US",12/23/2011,68,34,51
USC00041758,"CHULA VISTA, CA US",12/24/2011,68,37,53
USC00041758,"CHULA VISTA, CA US",12/25/2011,70,40,55
USC00041758,"CHULA VISTA, CA US",12/26/2011,69,39,54
USC00041758,"CHULA VISTA, CA US",12/27/2011,67,38,53
USC00041758,"CHULA VISTA, CA US",12/28/2011,75,40,58
USC00041758,"CHULA VISTA, CA US",12/29/2011,74,44,59
USC00041758,"CHULA VISTA, CA US",12/30/2011,60,47,54
USC00041758,"CHULA VISTA, CA US",12/31/2011,62,43,53
USC00041758,"CHULA VISTA, CA US",1/1/2012,67,43,55
USC00041758,"CHULA VISTA, CA US",1/2/2012,68,43,56
USC00041758,"CHULA VISTA, CA US",1/3/2012,70,48,59
USC00041758,"CHULA VISTA, CA US",1/4/2012,82,52,67
USC00041758,"CHULA VISTA, CA US",1/5/2012,81,52,67
USC00041758,"CHULA VISTA, CA US",1/6/2012,74,50,62
USC00041758,"CHULA VISTA, CA US",1/7/2012,61,51,56
USC00041758,"CHULA VISTA, CA US",1/8/2012,67,41,54
USC00041758,"CHULA VISTA, CA US",1/9/2012,69,42,56
USC00041758,"CHULA VISTA, CA US",1/10/2012,71,42,57
USC00041758,"CHULA VISTA, CA US",1/11/2012,70,45,58
USC00041758,"CHULA VISTA, CA US",1/12/2012,72,50,61
USC00041758,"CHULA VISTA, CA US",1/13/2012,76,34,55
USC00041758,"CHULA VISTA, CA US",1/14/2012,68,42,55
USC00041758,"CHULA VISTA, CA US",1/15/2012,64,44,54
USC00041758,"CHULA VISTA, CA US",1/16/2012,57,53,55
USC00041758,"CHULA VISTA, CA US",1/17/2012,60,42,51
USC00041758,"CHULA VISTA, CA US",1/18/2012,63,39,51
USC00041758,"CHULA VISTA, CA US",1/19/2012,64,39,52
USC00041758,"CHULA VISTA, CA US",1/20/2012,62,45,54
USC00041758,"CHULA VISTA, CA US",1/21/2012,61,50,56
USC00041758,"CHULA VISTA, CA US",1/22/2012,61,42,52
USC00041758,"CHULA VISTA, CA US",1/23/2012,58,44,51
USC00041758,"CHULA VISTA, CA US",1/24/2012,64,45,55
USC00041758,"CHULA VISTA, CA US",1/25/2012,72,44,58
USC00041758,"CHULA VISTA, CA US",1/26/2012,80,48,64
USC00041758,"CHULA VISTA, CA US",1/27/2012,76,45,61
USC00041758,"CHULA VISTA, CA US",1/28/2012,75,48,62
USC00041758,"CHULA VISTA, CA US",1/29/2012,77,50,64
USC00041758,"CHULA VISTA, CA US",1/30/2012,69,49,59
USC00041758,"CHULA VISTA, CA US",1/31/2012,65,45,55
USC00041758,"CHULA VISTA, CA US",2/1/2012,71,44,58
USC00041758,"CHULA VISTA, CA US",2/2/2012,64,43,54
USC00041758,"CHULA VISTA, CA US",2/3/2012,74,41,58
USC00041758,"CHULA VISTA, CA US",2/4/2012,74,54,64
USC00041758,"CHULA VISTA, CA US",2/5/2012,72,49,61
USC00041758,"CHULA VISTA, CA US",2/6/2012,68,48,58
USC00041758,"CHULA VISTA, CA US",2/7/2012,65,54,60
USC00041758,"CHULA VISTA, CA US",2/8/2012,72,49,61
USC00041758,"CHULA VISTA, CA US",2/9/2012,81,45,63
USC00041758,"CHULA VISTA, CA US",2/10/2012,70,49,60
USC00041758,"CHULA VISTA, CA US",2/11/2012,62,54,58
USC00041758,"CHULA VISTA, CA US",2/12/2012,64,54,59
USC00041758,"CHULA VISTA, CA US",2/13/2012,63,54,59
USC00041758,"CHULA VISTA, CA US",2/14/2012,62,48,55
USC00041758,"CHULA VISTA, CA US",2/15/2012,61,45,53
USC00041758,"CHULA VISTA, CA US",2/16/2012,62,45,54
USC00041758,"CHULA VISTA, CA US",2/17/2012,66,41,54
USC00041758,"CHULA VISTA, CA US",2/18/2012,63,42,53
USC00041758,"CHULA VISTA, CA US",2/19/2012,63,51,57
USC00041758,"CHULA VISTA, CA US",2/20/2012,63,44,54
USC00041758,"CHULA VISTA, CA US",2/21/2012,73,44,59
USC00041758,"CHULA VISTA, CA US",2/22/2012,77,46,62
USC00041758,"CHULA VISTA, CA US",2/23/2012,69,46,58
USC00041758,"CHULA VISTA, CA US",2/24/2012,62,50,56
USC00041758,"CHULA VISTA, CA US",2/25/2012,67,52,60
USC00041758,"CHULA VISTA, CA US",2/26/2012,63,53,58
USC00041758,"CHULA VISTA, CA US",2/27/2012,60,50,55
USC00041758,"CHULA VISTA, CA US",2/28/2012,59,45,52
USC00041758,"CHULA VISTA, CA US",2/29/2012,61,40,51
USC00041758,"CHULA VISTA, CA US",3/1/2012,60,51,56
USC00041758,"CHULA VISTA, CA US",3/2/2012,68,50,59
USC00041758,"CHULA VISTA, CA US",3/3/2012,77,44,61
USC00041758,"CHULA VISTA, CA US",3/4/2012,85,51,68
USC00041758,"CHULA VISTA, CA US",3/5/2012,74,55,65
USC00041758,"CHULA VISTA, CA US",3/6/2012,63,54,59
USC00041758,"CHULA VISTA, CA US",3/7/2012,63,51,57
USC00041758,"CHULA VISTA, CA US",3/8/2012,70,43,57
USC00041758,"CHULA VISTA, CA US",3/9/2012,80,50,65
USC00041758,"CHULA VISTA, CA US",3/10/2012,67,51,59
USC00041758,"CHULA VISTA, CA US",3/11/2012,61,52,57
USC00041758,"CHULA VISTA, CA US",3/12/2012,61,52,57
USC00041758,"CHULA VISTA, CA US",3/13/2012,62,54,58
USC00041758,"CHULA VISTA, CA US",3/14/2012,63,51,57
USC00041758,"CHULA VISTA, CA US",3/15/2012,64,53,59
USC00041758,"CHULA VISTA, CA US",3/16/2012,65,55,60
USC00041758,"CHULA VISTA, CA US",3/17/2012,59,53,56
USC00041758,"CHULA VISTA, CA US",3/18/2012,58,46,52
USC00041758,"CHULA VISTA, CA US",3/19/2012,59,46,53
USC00041758,"CHULA VISTA, CA US",3/20/2012,67,45,56
USC00041758,"CHULA VISTA, CA US",3/21/2012,71,47,59
USC00041758,"CHULA VISTA, CA US",3/22/2012,66,48,57
USC00041758,"CHULA VISTA, CA US",3/23/2012,66,54,60
USC00041758,"CHULA VISTA, CA US",3/24/2012,66,48,57
USC00041758,"CHULA VISTA, CA US",3/25/2012,69,46,58
USC00041758,"CHULA VISTA, CA US",3/26/2012,64,50,57
USC00041758,"CHULA VISTA, CA US",3/27/2012,67,46,57
USC00041758,"CHULA VISTA, CA US",3/28/2012,68,45,57
USC00041758,"CHULA VISTA, CA US",3/29/2012,68,56,62
USC00041758,"CHULA VISTA, CA US",3/30/2012,67,52,60
USC00041758,"CHULA VISTA, CA US",3/31/2012,60,55,58
USC00041758,"CHULA VISTA, CA US",4/1/2012,62,53,58
USC00041758,"CHULA VISTA, CA US",4/2/2012,72,44,58
USC00041758,"CHULA VISTA, CA US",4/3/2012,73,50,62
USC00041758,"CHULA VISTA, CA US",4/4/2012,71,49,60
USC00041758,"CHULA VISTA, CA US",4/5/2012,64,54,59
USC00041758,"CHULA VISTA, CA US",4/6/2012,67,58,63
USC00041758,"CHULA VISTA, CA US",4/7/2012,80,48,64
USC00041758,"CHULA VISTA, CA US",4/8/2012,76,47,62
USC00041758,"CHULA VISTA, CA US",4/9/2012,74,48,61
USC00041758,"CHULA VISTA, CA US",4/10/2012,67,48,58
USC00041758,"CHULA VISTA, CA US",4/11/2012,68,55,62
USC00041758,"CHULA VISTA, CA US",4/12/2012,67,51,59
USC00041758,"CHULA VISTA, CA US",4/13/2012,62,50,56
USC00041758,"CHULA VISTA, CA US",4/14/2012,63,52,58
USC00041758,"CHULA VISTA, CA US",4/15/2012,66,43,55
USC00041758,"CHULA VISTA, CA US",4/16/2012,74,47,61
USC00041758,"CHULA VISTA, CA US",4/17/2012,79,50,65
USC00041758,"CHULA VISTA, CA US",4/18/2012,70,53,62
USC00041758,"CHULA VISTA, CA US",4/19/2012,68,54,61
USC00041758,"CHULA VISTA, CA US",4/20/2012,70,53,62
USC00041758,"CHULA VISTA, CA US",4/21/2012,67,57,62
USC00041758,"CHULA VISTA, CA US",4/22/2012,66,59,63
USC00041758,"CHULA VISTA, CA US",4/23/2012,67,57,62
USC00041758,"CHULA VISTA, CA US",4/24/2012,74,53,64
USC00041758,"CHULA VISTA, CA US",4/25/2012,72,59,66
USC00041758,"CHULA VISTA, CA US",4/26/2012,67,57,62
USC00041758,"CHULA VISTA, CA US",4/27/2012,63,58,61
USC00041758,"CHULA VISTA, CA US",4/28/2012,70,53,62
USC00041758,"CHULA VISTA, CA US",4/29/2012,67,55,61
USC00041758,"CHULA VISTA, CA US",4/30/2012,65,61,63
USC00041758,"CHULA VISTA, CA US",5/1/2012,72,60,66
USC00041758,"CHULA VISTA, CA US",5/2/2012,71,54,63
USC00041758,"CHULA VISTA, CA US",5/3/2012,71,58,65
USC00041758,"CHULA VISTA, CA US",5/4/2012,73,59,66
USC00041758,"CHULA VISTA, CA US",5/5/2012,73,56,65
USC00041758,"CHULA VISTA, CA US",5/6/2012,70,57,64
USC00041758,"CHULA VISTA, CA US",5/7/2012,67,55,61
USC00041758,"CHULA VISTA, CA US",5/8/2012,69,58,64
USC00041758,"CHULA VISTA, CA US",5/9/2012,69,59,64
USC00041758,"CHULA VISTA, CA US",5/10/2012,70,59,65
USC00041758,"CHULA VISTA, CA US",5/11/2012,70,59,65
USC00041758,"CHULA VISTA, CA US",5/12/2012,74,58,66
USC00041758,"CHULA VISTA, CA US",5/13/2012,75,59,67
USC00041758,"CHULA VISTA, CA US",5/14/2012,72,59,66
USC00041758,"CHULA VISTA, CA US",5/15/2012,69,58,64
USC00041758,"CHULA VISTA, CA US",5/16/2012,73,57,65
USC00041758,"CHULA VISTA, CA US",5/17/2012,67,60,64
USC00041758,"CHULA VISTA, CA US",5/18/2012,72,59,66
USC00041758,"CHULA VISTA, CA US",5/19/2012,73,61,67
USC00041758,"CHULA VISTA, CA US",5/20/2012,75,60,68
USC00041758,"CHULA VISTA, CA US",5/21/2012,76,59,68
USC00041758,"CHULA VISTA, CA US",5/22/2012,74,61,68
USC00041758,"CHULA VISTA, CA US",5/23/2012,74,58,66
USC00041758,"CHULA VISTA, CA US",5/24/2012,68,61,65
USC00041758,"CHULA VISTA, CA US",5/25/2012,65,57,61
USC00041758,"CHULA VISTA, CA US",5/26/2012,69,56,63
USC00041758,"CHULA VISTA, CA US",5/27/2012,74,52,63
USC00041758,"CHULA VISTA, CA US",5/28/2012,74,55,65
USC00041758,"CHULA VISTA, CA US",5/29/2012,74,56,65
USC00041758,"CHULA VISTA, CA US",5/30/2012,67,60,64
USC00041758,"CHULA VISTA, CA US",5/31/2012,69,60,65
USC00041758,"CHULA VISTA, CA US",6/1/2012,72,60,66
USC00041758,"CHULA VISTA, CA US",6/2/2012,72,59,66
USC00041758,"CHULA VISTA, CA US",6/3/2012,72,61,67
USC00041758,"CHULA VISTA, CA US",6/4/2012,68,62,65
USC00041758,"CHULA VISTA, CA US",6/5/2012,73,61,67
USC00041758,"CHULA VISTA, CA US",6/6/2012,70,56,63
USC00041758,"CHULA VISTA, CA US",6/7/2012,72,56,64
USC00041758,"CHULA VISTA, CA US",6/8/2012,68,57,63
USC00041758,"CHULA VISTA, CA US",6/9/2012,70,57,64
USC00041758,"CHULA VISTA, CA US",6/10/2012,71,60,66
USC00041758,"CHULA VISTA, CA US",6/11/2012,67,59,63
USC00041758,"CHULA VISTA, CA US",6/12/2012,68,60,64
USC00041758,"CHULA VISTA, CA US",6/13/2012,67,58,63
USC00041758,"CHULA VISTA, CA US",6/14/2012,67,60,64
USC00041758,"CHULA VISTA, CA US",6/15/2012,66,60,63
USC00041758,"CHULA VISTA, CA US",6/16/2012,69,60,65
USC00041758,"CHULA VISTA, CA US",6/17/2012,74,56,65
USC00041758,"CHULA VISTA, CA US",6/18/2012,74,61,68
USC00041758,"CHULA VISTA, CA US",6/19/2012,71,60,66
USC00041758,"CHULA VISTA, CA US",6/20/2012,68,60,64
USC00041758,"CHULA VISTA, CA US",6/21/2012,69,60,65
USC00041758,"CHULA VISTA, CA US",6/22/2012,69,60,65
USC00041758,"CHULA VISTA, CA US",6/23/2012,69,60,65
USC00041758,"CHULA VISTA, CA US",6/24/2012,72,60,66
USC00041758,"CHULA VISTA, CA US",6/25/2012,73,61,67
USC00041758,"CHULA VISTA, CA US",6/26/2012,76,57,67
USC00041758,"CHULA VISTA, CA US",6/27/2012,72,60,66
USC00041758,"CHULA VISTA, CA US",6/28/2012,72,61,67
USC00041758,"CHULA VISTA, CA US",6/29/2012,74,61,68
USC00041758,"CHULA VISTA, CA US",6/30/2012,71,61,66
USC00041758,"CHULA VISTA, CA US",7/1/2012,76,63,70
USC00041758,"CHULA VISTA, CA US",7/2/2012,69,62,66
USC00041758,"CHULA VISTA, CA US",7/3/2012,69,62,66
USC00041758,"CHULA VISTA, CA US",7/4/2012,68,62,65
USC00041758,"CHULA VISTA, CA US",7/5/2012,73,63,68
USC00041758,"CHULA VISTA, CA US",7/6/2012,77,60,69
USC00041758,"CHULA VISTA, CA US",7/7/2012,72,61,67
USC00041758,"CHULA VISTA, CA US",7/8/2012,74,60,67
USC00041758,"CHULA VISTA, CA US",7/9/2012,73,60,67
USC00041758,"CHULA VISTA, CA US",7/10/2012,74,62,68
USC00041758,"CHULA VISTA, CA US",7/11/2012,75,62,69
USC00041758,"CHULA VISTA, CA US",7/12/2012,75,62,69
USC00041758,"CHULA VISTA, CA US",7/13/2012,79,66,73
USC00041758,"CHULA VISTA, CA US",7/14/2012,71,67,69
USC00041758,"CHULA VISTA, CA US",7/15/2012,70,63,67
USC00041758,"CHULA VISTA, CA US",7/16/2012,74,63,69
USC00041758,"CHULA VISTA, CA US",7/17/2012,76,62,69
USC00041758,"CHULA VISTA, CA US",7/18/2012,85,59,72
USC00041758,"CHULA VISTA, CA US",7/19/2012,75,64,70
USC00041758,"CHULA VISTA, CA US",7/20/2012,78,63,71
USC00041758,"CHULA VISTA, CA US",7/21/2012,75,66,71
USC00041758,"CHULA VISTA, CA US",7/22/2012,74,66,70
USC00041758,"CHULA VISTA, CA US",7/23/2012,73,66,70
USC00041758,"CHULA VISTA, CA US",7/24/2012,73,66,70
USC00041758,"CHULA VISTA, CA US",7/25/2012,73,62,68
USC00041758,"CHULA VISTA, CA US",7/26/2012,72,63,68
USC00041758,"CHULA VISTA, CA US",7/27/2012,72,64,68
USC00041758,"CHULA VISTA, CA US",7/28/2012,73,62,68
USC00041758,"CHULA VISTA, CA US",7/29/2012,76,63,70
USC00041758,"CHULA VISTA, CA US",7/30/2012,76,64,70
USC00041758,"CHULA VISTA, CA US",7/31/2012,77,64,71
USC00041758,"CHULA VISTA, CA US",8/1/2012,76,64,70
USC00041758,"CHULA VISTA, CA US",8/2/2012,72,65,69
USC00041758,"CHULA VISTA, CA US",8/3/2012,71,63,67
USC00041758,"CHULA VISTA, CA US",8/4/2012,72,64,68
USC00041758,"CHULA VISTA, CA US",8/5/2012,75,65,70
USC00041758,"CHULA VISTA, CA US",8/6/2012,75,65,70
USC00041758,"CHULA VISTA, CA US",8/7/2012,79,66,73
USC00041758,"CHULA VISTA, CA US",8/8/2012,79,67,73
USC00041758,"CHULA VISTA, CA US",8/9/2012,78,68,73
USC00041758,"CHULA VISTA, CA US",8/10/2012,83,68,76
USC00041758,"CHULA VISTA, CA US",8/11/2012,79,66,73
USC00041758,"CHULA VISTA, CA US",8/12/2012,82,69,76
USC00041758,"CHULA VISTA, CA US",8/13/2012,82,70,76
USC00041758,"CHULA VISTA, CA US",8/14/2012,80,69,75
USC00041758,"CHULA VISTA, CA US",8/15/2012,79,67,73
USC00041758,"CHULA VISTA, CA US",8/16/2012,80,71,76
USC00041758,"CHULA VISTA, CA US",8/17/2012,82,70,76
USC00041758,"CHULA VISTA, CA US",8/18/2012,81,70,76
USC00041758,"CHULA VISTA, CA US",8/19/2012,78,70,74
USC00041758,"CHULA VISTA, CA US",8/20/2012,78,69,74
USC00041758,"CHULA VISTA, CA US",8/21/2012,73,68,71
USC00041758,"CHULA VISTA, CA US",8/22/2012,73,67,70
USC00041758,"CHULA VISTA, CA US",8/23/2012,75,68,72
USC00041758,"CHULA VISTA, CA US",8/24/2012,74,68,71
USC00041758,"CHULA VISTA, CA US",8/25/2012,72,65,69
USC00041758,"CHULA VISTA, CA US",8/26/2012,75,66,71
USC00041758,"CHULA VISTA, CA US",8/27/2012,79,64,72
USC00041758,"CHULA VISTA, CA US",8/28/2012,80,67,74
USC00041758,"CHULA VISTA, CA US",8/29/2012,78,67,73
USC00041758,"CHULA VISTA, CA US",8/30/2012,76,69,73
USC00041758,"CHULA VISTA, CA US",8/31/2012,81,68,75
USC00041758,"CHULA VISTA, CA US",9/1/2012,87,64,76
USC00041758,"CHULA VISTA, CA US",9/2/2012,81,65,73
USC00041758,"CHULA VISTA, CA US",9/3/2012,79,65,72
USC00041758,"CHULA VISTA, CA US",9/4/2012,85,67,76
USC00041758,"CHULA VISTA, CA US",9/5/2012,80,69,75
USC00041758,"CHULA VISTA, CA US",9/6/2012,78,68,73
USC00041758,"CHULA VISTA, CA US",9/7/2012,80,67,74
USC00041758,"CHULA VISTA, CA US",9/8/2012,78,67,73
USC00041758,"CHULA VISTA, CA US",9/9/2012,80,67,74
USC00041758,"CHULA VISTA, CA US",9/10/2012,79,67,73
USC00041758,"CHULA VISTA, CA US",9/11/2012,74,67,71
USC00041758,"CHULA VISTA, CA US",9/12/2012,78,69,74
USC00041758,"CHULA VISTA, CA US",9/13/2012,78,69,74
USC00041758,"CHULA VISTA, CA US",9/14/2012,93,65,79
USC00041758,"CHULA VISTA, CA US",9/15/2012,100,66,83
USC00041758,"CHULA VISTA, CA US",9/16/2012,78,66,72
USC00041758,"CHULA VISTA, CA US",9/17/2012,77,68,73
USC00041758,"CHULA VISTA, CA US",9/18/2012,78,65,72
USC00041758,"CHULA VISTA, CA US",9/19/2012,80,64,72
USC00041758,"CHULA VISTA, CA US",9/20/2012,81,66,74
USC00041758,"CHULA VISTA, CA US",9/21/2012,78,67,73
USC00041758,"CHULA VISTA, CA US",9/22/2012,84,67,76
USC00041758,"CHULA VISTA, CA US",9/23/2012,84,65,75
USC00041758,"CHULA VISTA, CA US",9/24/2012,80,66,73
USC00041758,"CHULA VISTA, CA US",9/25/2012,73,62,68
USC00041758,"CHULA VISTA, CA US",9/26/2012,73,62,68
USC00041758,"CHULA VISTA, CA US",9/27/2012,76,64,70
USC00041758,"CHULA VISTA, CA US",9/28/2012,79,62,71
USC00041758,"CHULA VISTA, CA US",9/29/2012,84,64,74
USC00041758,"CHULA VISTA, CA US",9/30/2012,84,64,74
USC00041758,"CHULA VISTA, CA US",10/1/2012,84,63,74
USC00041758,"CHULA VISTA, CA US",10/2/2012,84,63,74
USC00041758,"CHULA VISTA, CA US",10/3/2012,78,62,70
USC00041758,"CHULA VISTA, CA US",10/4/2012,75,64,70
USC00041758,"CHULA VISTA, CA US",10/5/2012,74,62,68
USC00041758,"CHULA VISTA, CA US",10/6/2012,74,59,67
USC00041758,"CHULA VISTA, CA US",10/7/2012,76,65,71
USC00041758,"CHULA VISTA, CA US",10/8/2012,75,65,70
USC00041758,"CHULA VISTA, CA US",10/9/2012,75,64,70
USC00041758,"CHULA VISTA, CA US",10/10/2012,73,61,67
USC00041758,"CHULA VISTA, CA US",10/11/2012,71,58,65
USC00041758,"CHULA VISTA, CA US",10/12/2012,71,59,65
USC00041758,"CHULA VISTA, CA US",10/13/2012,75,55,65
USC00041758,"CHULA VISTA, CA US",10/14/2012,85,56,71
USC00041758,"CHULA VISTA, CA US",10/15/2012,78,58,68
USC00041758,"CHULA VISTA, CA US",10/16/2012,84,59,72
USC00041758,"CHULA VISTA, CA US",10/17/2012,87,61,74
USC00041758,"CHULA VISTA, CA US",10/18/2012,76,67,72
USC00041758,"CHULA VISTA, CA US",10/19/2012,74,61,68
USC00041758,"CHULA VISTA, CA US",10/20/2012,69,66,68
USC00041758,"CHULA VISTA, CA US",10/21/2012,70,63,67
USC00041758,"CHULA VISTA, CA US",10/22/2012,70,61,66
USC00041758,"CHULA VISTA, CA US",10/23/2012,71,56,64
USC00041758,"CHULA VISTA, CA US",10/24/2012,71,55,63
USC00041758,"CHULA VISTA, CA US",10/25/2012,73,52,63
USC00041758,"CHULA VISTA, CA US",10/26/2012,85,56,71
USC00041758,"CHULA VISTA, CA US",10/27/2012,86,53,70
USC00041758,"CHULA VISTA, CA US",10/28/2012,77,51,64
USC00041758,"CHULA VISTA, CA US",10/29/2012,77,50,64
USC00041758,"CHULA VISTA, CA US",10/30/2012,74,51,63
USC00041758,"CHULA VISTA, CA US",10/31/2012,71,57,64
USC00041758,"CHULA VISTA, CA US",11/1/2012,70,61,66
USC00041758,"CHULA VISTA, CA US",11/2/2012,68,61,65
USC00041758,"CHULA VISTA, CA US",11/3/2012,70,53,62
USC00041758,"CHULA VISTA, CA US",11/4/2012,88,51,70
USC00041758,"CHULA VISTA, CA US",11/5/2012,82,57,70
USC00041758,"CHULA VISTA, CA US",11/6/2012,71,53,62
USC00041758,"CHULA VISTA, CA US",11/7/2012,68,57,63
USC00041758,"CHULA VISTA, CA US",11/8/2012,69,59,64
USC00041758,"CHULA VISTA, CA US",11/9/2012,64,57,61
USC00041758,"CHULA VISTA, CA US",11/10/2012,64,49,57
USC00041758,"CHULA VISTA, CA US",11/11/2012,65,44,55
USC00041758,"CHULA VISTA, CA US",11/12/2012,73,41,57
USC00041758,"CHULA VISTA, CA US",11/13/2012,79,46,63
USC00041758,"CHULA VISTA, CA US",11/14/2012,71,48,60
USC00041758,"CHULA VISTA, CA US",11/15/2012,65,53,59
USC00041758,"CHULA VISTA, CA US",11/16/2012,72,50,61
USC00041758,"CHULA VISTA, CA US",11/17/2012,72,57,65
USC00041758,"CHULA VISTA, CA US",11/18/2012,68,58,63
USC00041758,"CHULA VISTA, CA US",11/19/2012,70,51,61
USC00041758,"CHULA VISTA, CA US",11/20/2012,71,49,60
USC00041758,"CHULA VISTA, CA US",11/21/2012,70,49,60
USC00041758,"CHULA VISTA, CA US",11/22/2012,69,48,59
USC00041758,"CHULA VISTA, CA US",11/23/2012,71,50,61
USC00041758,"CHULA VISTA, CA US",11/24/2012,76,47,62
USC00041758,"CHULA VISTA, CA US",11/25/2012,63,51,57
USC00041758,"CHULA VISTA, CA US",11/26/2012,64,56,60
USC00041758,"CHULA VISTA, CA US",11/27/2012,67,48,58
USC00041758,"CHULA VISTA, CA US",11/28/2012,65,57,61
USC00041758,"CHULA VISTA, CA US",11/29/2012,76,56,66
USC00041758,"CHULA VISTA, CA US",11/30/2012,72,60,66
USC00041758,"CHULA VISTA, CA US",12/1/2012,71,61,66
USC00041758,"CHULA VISTA, CA US",12/2/2012,71,61,66
USC00041758,"CHULA VISTA, CA US",12/3/2012,69,55,62
USC00041758,"CHULA VISTA, CA US",12/4/2012,73,57,65
USC00041758,"CHULA VISTA, CA US",12/5/2012,69,58,64
USC00041758,"CHULA VISTA, CA US",12/6/2012,70,59,65
USC00041758,"CHULA VISTA, CA US",12/7/2012,65,56,61
USC00041758,"CHULA VISTA, CA US",12/8/2012,68,55,62
USC00041758,"CHULA VISTA, CA US",12/9/2012,68,52,60
USC00041758,"CHULA VISTA, CA US",12/10/2012,74,45,60
USC00041758,"CHULA VISTA, CA US",12/11/2012,75,45,60
USC00041758,"CHULA VISTA, CA US",12/12/2012,65,47,56
USC00041758,"CHULA VISTA, CA US",12/13/2012,60,55,58
USC00041758,"CHULA VISTA, CA US",12/14/2012,61,49,55
USC00041758,"CHULA VISTA, CA US",12/15/2012,61,50,56
USC00041758,"CHULA VISTA, CA US",12/16/2012,62,51,57
USC00041758,"CHULA VISTA, CA US",12/17/2012,67,55,61
USC00041758,"CHULA VISTA, CA US",12/18/2012,60,55,58
USC00041758,"CHULA VISTA, CA US",12/19/2012,60,39,50
USC00041758,"CHULA VISTA, CA US",12/20/2012,68,42,55
USC00041758,"CHULA VISTA, CA US",12/21/2012,63,36,50
USC00041758,"CHULA VISTA, CA US",12/22/2012,61,41,51
USC00041758,"CHULA VISTA, CA US",12/23/2012,63,42,53
USC00041758,"CHULA VISTA, CA US",12/24/2012,63,50,57
USC00041758,"CHULA VISTA, CA US",12/25/2012,64,45,55
USC00041758,"CHULA VISTA, CA US",12/26/2012,62,47,55
USC00041758,"CHULA VISTA, CA US",12/27/2012,62,46,54
USC00041758,"CHULA VISTA, CA US",12/28/2012,63,40,52
USC00041758,"CHULA VISTA, CA US",12/29/2012,62,42,52
USC00041758,"CHULA VISTA, CA US",12/30/2012,57,45,51
USC00041758,"CHULA VISTA, CA US",12/31/2012,57,38,48
USC00041758,"CHULA VISTA, CA US",1/1/2013,61,42,52
USC00041758,"CHULA VISTA, CA US",1/2/2013,67,37,52
USC00041758,"CHULA VISTA, CA US",1/3/2013,68,38,53
USC00041758,"CHULA VISTA, CA US",1/4/2013,66,40,53
USC00041758,"CHULA VISTA, CA US",1/5/2013,63,41,52
USC00041758,"CHULA VISTA, CA US",1/6/2013,59,45,52
USC00041758,"CHULA VISTA, CA US",1/7/2013,64,45,55
USC00041758,"CHULA VISTA, CA US",1/8/2013,67,42,55
USC00041758,"CHULA VISTA, CA US",1/9/2013,63,46,55
USC00041758,"CHULA VISTA, CA US",1/10/2013,57,50,54
USC00041758,"CHULA VISTA, CA US",1/11/2013,55,40,48
USC00041758,"CHULA VISTA, CA US",1/12/2013,58,39,49
USC00041758,"CHULA VISTA, CA US",1/13/2013,55,37,46
USC00041758,"CHULA VISTA, CA US",1/14/2013,55,36,46
USC00041758,"CHULA VISTA, CA US",1/15/2013,60,36,48
USC00041758,"CHULA VISTA, CA US",1/16/2013,68,40,54
USC00041758,"CHULA VISTA, CA US",1/17/2013,77,42,60
USC00041758,"CHULA VISTA, CA US",1/18/2013,79,47,63
USC00041758,"CHULA VISTA, CA US",1/19/2013,81,42,62
USC00041758,"CHULA VISTA, CA US",1/20/2013,78,43,61
USC00041758,"CHULA VISTA, CA US",1/21/2013,81,43,62
USC00041758,"CHULA VISTA, CA US",1/22/2013,81,46,64
USC00041758,"CHULA VISTA, CA US",1/23/2013,76,51,64
USC00041758,"CHULA VISTA, CA US",1/24/2013,69,59,64
USC00041758,"CHULA VISTA, CA US",1/25/2013,62,58,60
USC00041758,"CHULA VISTA, CA US",1/26/2013,63,59,61
USC00041758,"CHULA VISTA, CA US",1/27/2013,60,54,57
USC00041758,"CHULA VISTA, CA US",1/28/2013,61,47,54
USC00041758,"CHULA VISTA, CA US",1/29/2013,63,42,53
USC00041758,"CHULA VISTA, CA US",1/30/2013,68,44,56
USC00041758,"CHULA VISTA, CA US",1/31/2013,71,46,59
